shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
f8091890-6a74-4783-b6f3-0328c8090a51,40.4324891222107,-86.9437523974958,32,4628.59
aacfedab-6f68-4a78-8641-b932f17dbff6,40.4743688091259,-86.8955695268851,39,8966.2
7218f1c2-a821-475e-840c-a049d1a625b1,40.4242350267583,-86.9305804620963,101,7017.13
2713ba46-9e58-4dcd-8a32-2cb9dcf2490b,40.4406494164854,-86.8774444983866,4,921.88
26ecb9dd-aec2-4972-9d24-ee2ae9653374,40.4219182087134,-86.8878300123114,100,12945.08
7426c1e2-6b00-4c5f-8636-b34180893ecb,40.3818809777052,-86.8610558567722,18,3769.06
811f6866-bf6b-4d63-b690-9320b35cc663,40.4273468316544,-86.8469037919891,29,6208.27
cb61ff86-9f1a-46c0-9881-c76c0287240f,40.4075174276541,-86.8976133702763,101,11467.36
42719558-c2a4-467d-8614-840defe90744,40.4697144966872,-86.9459253157256,8,317.81
e585597e-0bea-47a2-b2ad-5525a03f22ee,40.4315056427484,-86.9203287019515,5,1523.96
7110f3dc-2167-4bfb-8a75-b40c6791c80c,40.403165543268,-86.8277404801691,16,2563.9
d1a4f0a7-715f-4996-8eb3-283cae447608,40.4454481836202,-86.9619831910062,18,1141.42
ff80a8f5-2afb-449a-8e43-76f253357b41,40.4603929249984,-86.9330254735322,8,498
e335420d-ceb4-49cd-a60e-a8a967b18129,40.4178393713914,-86.9261714189054,17,2795.95
12648a3c-ba8d-48be-8a85-8681ac0d9bff,40.4460005686912,-86.936740469291,39,6987.86
26ecb9dd-aec2-4972-9d24-ee2ae9653374,40.3935895940346,-86.8368648119495,21,2184.87
b8c15b96-4ecb-4c22-87aa-527ace63b880,40.3999217148615,-86.8672413566169,27,4064.55
75965b70-7ad7-4945-be19-cfb16a1b3fa6,40.4093129626712,-86.876896592459,61,8885.78
b8c15b96-4ecb-4c22-87aa-527ace63b880,40.3955397506635,-86.8668110783451,31,4555.77
f8091890-6a74-4783-b6f3-0328c8090a51,40.423931,-86.911286,0,0
e8ff9056-010e-480e-be87-5fbfd502f830,40.4241846947607,-86.9405675738594,51,4451.5
79dad13b-4042-4d5e-a786-240646d7578c,40.407638127067,-86.8974819420267,84,11477.04
e335420d-ceb4-49cd-a60e-a8a967b18129,40.4240813101271,-86.9118721362696,4,910.22
6a4db531-9f9e-496b-a86e-3d422ec5feed,40.4029301449187,-86.8861628147816,10,2714.51
2722571e-4f1d-44f8-adbb-bbb7443b4f43,40.405109,-86.863676,14,2273.51
7218f1c2-a821-475e-840c-a049d1a625b1,40.4424847779046,-86.9422477147779,72,4697.4
bc162fca-a6bc-4e4e-99d8-3f4648da05ea,40.3879721693976,-86.9017426313008,49,5972.71
f71ad2a5-ff13-4379-adc1-e257c3e59f53,40.3957626459457,-86.8959919748302,17,3037.73
20e15c6a-5b6f-40ca-9df9-888a18a65225,40.42001154702,-86.8924421221722,2,243.5
624d1f32-a356-47fb-b477-afd271f462cd,40.4347083231633,-86.9153253385619,52,7620.99
bc162fca-a6bc-4e4e-99d8-3f4648da05ea,40.3849332513471,-86.9110614541999,59,7122.42
5a3bff2c-b3f2-4911-8ef6-442c2d85d857,40.4320703704399,-86.8668792764472,19,3733.79
3c435a70-bd1f-4d17-86ca-139de51f22c9,40.4231292261558,-86.8942713376446,45,8500.81
007b678c-d15d-4e6a-8928-cab840ddf344,40.4240773115729,-86.9116714268878,55,7684.31
ff80a8f5-2afb-449a-8e43-76f253357b41,40.460373,-86.962164,43,4798.86
62c1143c-029a-4b43-9f4f-6d6f9c55bc76,40.4153091874796,-86.826818326461,55,7534.47
9e21239f-d54e-46e6-abcb-648b572ea90f,40.418249496843,-86.891552804858,20,4830.59
79dad13b-4042-4d5e-a786-240646d7578c,40.3782116102106,-86.8760349974653,14,2871.02
56fdf086-7941-45a1-afb3-b928148109a2,40.446097,-86.91917,26,2995.63
b8c15b96-4ecb-4c22-87aa-527ace63b880,40.3942385688161,-86.8484815245848,74,12413.17
f71ad2a5-ff13-4379-adc1-e257c3e59f53,40.405259007529,-86.8930482502608,10,1935.52
bb92f4e4-7c69-4f9a-a86b-ab4a6ebf37f7,40.4054074963152,-86.8280083863508,16,2811.48
